uld_id,uld_type,max_weight_kg,max_volume_cubic_m,purchase_date,current_status,current_location,last_inspection_date,total_flights
ULD002520,AKE,1588,10.4,2023-07-06,In Use,NRT,2024-02-24,51
ULD002521,AAP,6032,16.0,2023-12-26,In Use,CAN,2024-11-07,53
ULD002522,DQF,2449,7.0,2021-06-11,In Use,SYD,2024-08-07,59
ULD002523,AMA,6804,18.0,2023-07-29,In Use,ORD,2024-08-03,54
ULD002524,PMC,6804,18.0,2024-09-21,In Use,SYD,2023-11-10,47
ULD002525,PMC,6804,18.0,2021-08-09,In Use,DXB,2024-07-25,51
ULD002526,PLA,4627,12.0,2020-11-02,In Use,FRA,2023-08-10,57
ULD002527,DQF,2449,7.0,2024-06-11,In Use,JFK,2024-07-03,54
ULD002528,DQF,2449,7.0,2023-09-01,In Use,MEL,2024-07-19,51
ULD002529,AKH,1588,11.5,2023-11-19,In Use,JFK,2023-08-31,53
ULD002530,AMA,6804,18.0,2022-04-23,Under Maintenance,SIN,2023-08-12,57
ULD002531,P6P,13608,36.0,2023-10-24,In Use,BKK,2024-11-09,51
ULD002532,P1P,6804,18.0,2020-09-13,Under Maintenance,DOH,2024-12-16,47
ULD002533,PLA,4627,12.0,2024-12-07,In Use,NRT,2023-09-04,49
ULD002534,PMC,6804,18.0,2021-10-23,In Use,PVG,2024-09-13,63
ULD002535,AKH,1588,11.5,2022-02-15,In Use,DEL,2023-12-17,53
ULD002536,AMA,6804,18.0,2024-01-23,Under Maintenance,DOH,2025-01-04,39
ULD002537,PLA,4627,12.0,2021-08-23,Available,SYD,2024-08-09,54
ULD002538,AMA,6804,18.0,2023-04-07,Retired,IST,2024-09-30,59
ULD002539,P6P,13608,36.0,2023-04-26,In Use,MAD,2024-02-12,38
ULD002540,AAP,6032,16.0,2021-05-23,In Use,IST,2024-06-23,44
ULD002541,AMA,6804,18.0,2023-09-28,In Use,SYD,2024-12-18,56
ULD002542,AAP,6032,16.0,2023-03-21,In Use,LHR,2023-11-30,58
ULD002543,PLA,4627,12.0,2023-05-15,In Use,SIN,2023-11-25,52
ULD002544,PAG,6804,18.0,2022-07-12,Retired,MEL,2023-12-18,46
ULD002545,AMA,6804,18.0,2022-10-08,Available,HKG,2023-10-13,49
ULD002546,DQF,2449,7.0,2020-08-04,In Use,BKK,2024-09-26,63
ULD002547,DQF,2449,7.0,2020-09-21,In Use,CAN,2024-02-15,42
ULD002548,PLA,4627,12.0,2023-11-23,In Use,BKK,2023-11-26,65
ULD002549,P1P,6804,18.0,2023-10-11,Available,LHR,2023-10-04,42
ULD002550,PMC,6804,18.0,2020-09-04,Under Maintenance,AMS,2024-07-27,51
ULD002551,AKE,1588,10.4,2024-06-16,In Use,DEL,2023-06-03,54
ULD002552,PMC,6804,18.0,2023-11-24,In Use,SYD,2024-01-04,45
ULD002553,AKH,1588,11.5,2021-08-17,In Use,SIN,2023-07-09,46
ULD002554,PLA,4627,12.0,2023-07-02,In Use,HKG,2024-07-20,58
ULD002555,PLA,4627,12.0,2020-09-18,In Use,JFK,2025-01-07,45
ULD002556,P1P,6804,18.0,2022-05-04,In Use,NRT,2023-06-10,42
ULD002557,PLA,4627,12.0,2021-08-16,In Use,AMS,2023-11-18,60
ULD002558,AKE,1588,10.4,2024-04-27,In Use,DXB,2023-07-25,40
ULD002559,AMA,6804,18.0,2022-03-19,In Use,SYD,2024-06-14,53
ULD002560,DQF,2449,7.0,2022-04-27,In Use,SIN,2023-06-08,48
ULD002561,P1P,6804,18.0,2021-05-19,Available,HKG,2024-04-17,55
ULD002562,PMC,6804,18.0,2022-09-21,In Use,MAD,2024-12-20,47
ULD002563,AAP,6032,16.0,2021-09-19,In Use,ORD,2024-07-30,50
ULD002564,AKE,1588,10.4,2021-10-12,In Use,CDG,2024-03-25,64
ULD002565,AKH,1588,11.5,2023-03-11,In Use,LHR,2023-09-21,58
ULD002566,AAP,6032,16.0,2022-05-06,In Use,MEL,2024-05-15,58
ULD002567,AKE,1588,10.4,2024-05-21,In Use,CDG,2024-10-16,48
ULD002568,PMC,6804,18.0,2023-02-04,Retired,DXB,2024-01-20,49
ULD002569,AKH,1588,11.5,2023-03-18,In Use,PVG,2024-03-21,68
ULD002570,PMC,6804,18.0,2020-01-03,Available,NRT,2025-01-26,39
ULD002571,PAG,6804,18.0,2021-04-04,Available,LAX,2024-03-26,35
ULD002572,P1P,6804,18.0,2021-05-27,Available,LAX,2023-12-15,44
ULD002573,AAP,6032,16.0,2022-11-06,In Use,HKG,2024-02-23,49
ULD002574,AKE,1588,10.4,2022-05-09,In Use,SYD,2024-01-07,55
ULD002575,P1P,6804,18.0,2021-10-31,In Use,FRA,2024-05-25,46
ULD002576,AKE,1588,10.4,2024-05-24,In Use,MEL,2023-10-11,56
ULD002577,PLA,4627,12.0,2023-02-12,Retired,DOH,2024-01-29,49
ULD002578,PLA,4627,12.0,2022-01-31,In Use,BKK,2023-09-22,59
ULD002579,PMC,6804,18.0,2020-04-19,In Use,ORD,2024-11-27,50
ULD002580,AMA,6804,18.0,2023-06-11,In Use,IST,2024-12-29,43
ULD002581,AAP,6032,16.0,2021-02-22,In Use,HKG,2023-07-22,43
ULD002582,DQF,2449,7.0,2020-03-06,Retired,FRA,2024-09-29,54
ULD002583,PLA,4627,12.0,2022-06-10,In Use,HKG,2024-10-31,63
ULD002584,P1P,6804,18.0,2020-08-14,In Use,CDG,2024-10-05,50
ULD002585,P6P,13608,36.0,2020-09-10,In Use,NRT,2024-06-25,61
ULD002586,AMA,6804,18.0,2021-08-29,In Use,LAX,2024-11-08,47
ULD002587,AKE,1588,10.4,2021-08-21,In Use,CDG,2024-08-15,62
ULD002588,AAP,6032,16.0,2024-11-27,In Use,DEL,2023-11-23,40
ULD002589,AMA,6804,18.0,2024-09-09,In Use,LHR,2024-09-08,61
ULD002590,PLA,4627,12.0,2022-04-19,In Use,BKK,2024-04-05,48
ULD002591,AMA,6804,18.0,2023-02-21,In Use,ORD,2024-06-10,52
ULD002592,PMC,6804,18.0,2020-03-15,In Use,ORD,2023-11-12,61
ULD002593,AKE,1588,10.4,2023-09-23,In Use,DXB,2023-09-11,53
ULD002594,PAG,6804,18.0,2024-06-15,In Use,SYD,2023-11-11,61
ULD002595,PLA,4627,12.0,2023-11-20,In Use,LHR,2024-12-16,67
ULD002596,AAP,6032,16.0,2022-05-10,In Use,LHR,2023-06-14,51
ULD002597,PAG,6804,18.0,2020-11-08,In Use,AMS,2023-06-03,48
ULD002598,DQF,2449,7.0,2024-01-04,Under Maintenance,HKG,2023-10-08,50
ULD002599,PLA,4627,12.0,2025-01-26,In Use,AMS,2023-07-03,52
ULD002600,PAG,6804,18.0,2020-07-26,In Use,HKG,2024-06-17,59
ULD002601,AKH,1588,11.5,2024-05-18,In Use,PVG,2024-02-05,43
ULD002602,AAP,6032,16.0,2022-07-20,In Use,SYD,2023-10-21,56
ULD002603,P6P,13608,36.0,2022-11-17,In Use,SYD,2024-10-02,56
ULD002604,AMA,6804,18.0,2022-04-21,In Use,CDG,2024-10-27,46
ULD002605,P6P,13608,36.0,2024-12-21,In Use,HKG,2024-02-15,43
ULD002606,AAP,6032,16.0,2023-12-06,In Use,DEL,2024-03-25,41
ULD002607,AKH,1588,11.5,2020-01-03,In Use,CDG,2024-03-12,49
ULD002608,AMA,6804,18.0,2023-04-01,Available,HKG,2023-06-27,63
ULD002609,AKH,1588,11.5,2020-05-12,Under Maintenance,DEL,2025-01-05,50
ULD002610,PAG,6804,18.0,2023-02-18,In Use,AMS,2024-12-01,57
ULD002611,AMA,6804,18.0,2020-09-25,In Use,NRT,2023-08-07,46
ULD002612,AKE,1588,10.4,2023-12-22,In Use,ORD,2024-03-29,44
ULD002613,P1P,6804,18.0,2023-03-27,Available,PVG,2024-01-08,45
ULD002614,PAG,6804,18.0,2021-05-11,Under Maintenance,MAD,2024-08-31,44
ULD002615,AKH,1588,11.5,2023-03-27,Under Maintenance,JFK,2024-01-10,58
ULD002616,PMC,6804,18.0,2022-08-15,In Use,IST,2023-06-19,43
ULD002617,AKE,1588,10.4,2021-04-11,In Use,DXB,2024-12-13,45
ULD002618,AAP,6032,16.0,2022-03-10,In Use,CAN,2023-09-29,47
ULD002619,AKE,1588,10.4,2022-10-12,Available,CDG,2024-07-27,52
ULD002620,PLA,4627,12.0,2020-09-26,In Use,PVG,2023-12-12,64
ULD002621,P1P,6804,18.0,2022-01-21,Retired,SIN,2024-06-03,43
ULD002622,PMC,6804,18.0,2023-01-24,Available,LAX,2024-12-16,52
ULD002623,P1P,6804,18.0,2024-12-14,Available,LAX,2024-07-16,48
ULD002624,P6P,13608,36.0,2020-01-25,In Use,SIN,2024-11-12,54
ULD002625,AKE,1588,10.4,2025-01-19,In Use,CDG,2023-10-07,46
ULD002626,P6P,13608,36.0,2023-03-27,In Use,IST,2023-12-01,48
ULD002627,PMC,6804,18.0,2023-01-19,In Use,IST,2023-08-05,65
ULD002628,DQF,2449,7.0,2023-01-29,In Use,FRA,2024-10-17,46
ULD002629,DQF,2449,7.0,2023-08-06,Available,PVG,2024-10-12,50
ULD002630,AKH,1588,11.5,2024-01-08,In Use,LHR,2024-09-25,54
ULD002631,P1P,6804,18.0,2024-04-06,In Use,LHR,2024-02-12,51
ULD002632,AAP,6032,16.0,2021-10-25,Under Maintenance,DXB,2023-09-05,41
ULD002633,AAP,6032,16.0,2023-02-03,In Use,LHR,2024-06-06,60
ULD002634,AMA,6804,18.0,2022-03-24,Retired,CDG,2024-02-29,56
ULD002635,P1P,6804,18.0,2022-10-19,In Use,SYD,2023-06-28,49
ULD002636,P6P,13608,36.0,2020-03-01,Retired,MEL,2024-12-22,57
ULD002637,AKH,1588,11.5,2024-12-20,Under Maintenance,PVG,2024-09-06,51
ULD002638,DQF,2449,7.0,2021-08-31,Available,ORD,2024-09-29,51
ULD002639,P6P,13608,36.0,2024-01-26,In Use,LHR,2023-06-29,66
ULD002640,AKE,1588,10.4,2024-11-04,Available,FRA,2024-09-10,46
ULD002641,DQF,2449,7.0,2024-10-17,In Use,DOH,2023-12-10,58
ULD002642,P1P,6804,18.0,2020-06-20,In Use,CAN,2024-11-04,53
ULD002643,AKH,1588,11.5,2023-09-19,Available,LAX,2024-07-31,43
ULD002644,DQF,2449,7.0,2022-03-27,Under Maintenance,DEL,2023-07-23,36
ULD002645,P1P,6804,18.0,2020-12-19,In Use,MAD,2024-01-05,51
ULD002646,AMA,6804,18.0,2023-07-21,In Use,CDG,2024-06-21,55
ULD002647,P6P,13608,36.0,2021-12-31,In Use,LAX,2023-08-11,56
ULD002648,AAP,6032,16.0,2024-09-03,In Use,ORD,2023-09-02,43
ULD002649,PAG,6804,18.0,2022-12-29,In Use,AMS,2023-10-22,58
ULD002650,AKH,1588,11.5,2020-02-29,In Use,MAD,2023-11-29,48
ULD002651,AAP,6032,16.0,2021-11-27,Available,SIN,2024-03-13,42
ULD002652,AMA,6804,18.0,2024-10-25,In Use,SIN,2023-10-19,65
ULD002653,DQF,2449,7.0,2021-12-27,In Use,SIN,2024-02-08,44
ULD002654,AAP,6032,16.0,2021-12-31,Available,DEL,2024-12-14,63
ULD002655,AMA,6804,18.0,2023-12-14,In Use,JFK,2024-09-04,53
ULD002656,PLA,4627,12.0,2022-08-23,In Use,LAX,2025-01-16,47
ULD002657,AKH,1588,11.5,2023-07-03,Available,NRT,2024-01-13,32
ULD002658,AKE,1588,10.4,2021-11-21,In Use,LAX,2024-06-25,58
ULD002659,PLA,4627,12.0,2024-11-03,In Use,DOH,2024-06-14,47
ULD002660,AKE,1588,10.4,2023-01-06,In Use,JFK,2024-12-26,51
ULD002661,DQF,2449,7.0,2023-06-28,In Use,DEL,2024-11-24,44
ULD002662,AKE,1588,10.4,2020-05-05,Available,DOH,2024-04-09,44
ULD002663,AKH,1588,11.5,2024-05-27,In Use,MEL,2024-05-11,45
ULD002664,AKH,1588,11.5,2023-05-26,In Use,AMS,2024-08-10,50
ULD002665,P6P,13608,36.0,2023-05-13,Under Maintenance,SIN,2024-05-26,44
ULD002666,DQF,2449,7.0,2024-05-24,In Use,NRT,2025-01-07,47
ULD002667,AMA,6804,18.0,2024-08-11,In Use,DXB,2023-10-03,51
ULD002668,P1P,6804,18.0,2022-01-07,In Use,LHR,2024-06-06,52
ULD002669,AKH,1588,11.5,2024-08-15,In Use,HKG,2025-01-30,47
ULD002670,P1P,6804,18.0,2020-01-22,Under Maintenance,ORD,2024-10-18,53
ULD002671,AAP,6032,16.0,2021-09-22,In Use,FRA,2023-08-04,52
ULD002672,AKE,1588,10.4,2023-09-30,In Use,LAX,2023-06-21,49
ULD002673,AAP,6032,16.0,2020-08-25,In Use,BKK,2024-07-02,45
ULD002674,AMA,6804,18.0,2024-11-20,Under Maintenance,LAX,2025-01-27,51
ULD002675,AKH,1588,11.5,2020-12-03,In Use,HKG,2024-04-08,56
ULD002676,AMA,6804,18.0,2024-10-17,In Use,BKK,2024-07-14,53
ULD002677,PAG,6804,18.0,2023-08-20,In Use,MEL,2024-06-30,63
ULD002678,AKH,1588,11.5,2020-02-15,In Use,JFK,2023-10-25,55
ULD002679,AKE,1588,10.4,2020-06-13,In Use,SIN,2024-10-11,43
ULD002680,PLA,4627,12.0,2023-10-24,In Use,DEL,2023-08-26,60
ULD002681,AAP,6032,16.0,2020-03-14,In Use,NRT,2024-10-05,63
ULD002682,DQF,2449,7.0,2021-08-14,In Use,BKK,2025-01-30,50
ULD002683,PAG,6804,18.0,2021-04-19,Under Maintenance,DXB,2024-12-02,57
ULD002684,PMC,6804,18.0,2021-01-12,In Use,DXB,2023-12-05,65
ULD002685,AKH,1588,11.5,2023-04-10,Available,NRT,2024-07-01,54
ULD002686,AAP,6032,16.0,2020-08-27,In Use,LAX,2024-05-25,41
ULD002687,PMC,6804,18.0,2022-07-19,Available,AMS,2024-04-22,42
ULD002688,AKH,1588,11.5,2020-05-24,In Use,ORD,2023-12-07,47
ULD002689,DQF,2449,7.0,2020-12-11,In Use,MEL,2024-10-09,53
ULD002690,AAP,6032,16.0,2022-02-03,In Use,LAX,2023-09-22,50
ULD002691,PAG,6804,18.0,2023-05-21,In Use,ORD,2024-02-05,51
ULD002692,PMC,6804,18.0,2023-10-13,In Use,ORD,2024-11-20,51
ULD002693,P6P,13608,36.0,2020-03-06,Available,MEL,2024-04-21,46
ULD002694,AAP,6032,16.0,2020-01-03,Available,FRA,2024-03-11,49
ULD002695,PLA,4627,12.0,2023-05-20,In Use,AMS,2024-05-06,53
ULD002696,P1P,6804,18.0,2024-05-16,In Use,PVG,2023-08-30,53
ULD002697,P1P,6804,18.0,2021-02-14,Available,LAX,2024-10-20,46
ULD002698,AKH,1588,11.5,2023-10-23,In Use,ORD,2023-10-25,39
ULD002699,P1P,6804,18.0,2023-03-25,In Use,FRA,2023-11-29,54
ULD002700,AKH,1588,11.5,2021-09-14,In Use,DOH,2024-06-06,47
ULD002701,AMA,6804,18.0,2022-12-06,Retired,DOH,2024-02-21,58
ULD002702,PAG,6804,18.0,2022-02-13,In Use,NRT,2024-11-26,44
ULD002703,AKH,1588,11.5,2022-12-28,In Use,SYD,2023-07-26,45
ULD002704,PAG,6804,18.0,2023-08-08,Available,NRT,2024-04-07,60
ULD002705,DQF,2449,7.0,2024-09-07,In Use,PVG,2023-08-04,48
ULD002706,PLA,4627,12.0,2021-06-15,In Use,FRA,2023-10-10,50
ULD002707,AKE,1588,10.4,2022-11-04,Available,HKG,2024-11-11,57
ULD002708,AAP,6032,16.0,2023-07-04,In Use,DOH,2024-09-15,54
ULD002709,PLA,4627,12.0,2021-02-19,In Use,HKG,2023-08-01,61
ULD002710,P6P,13608,36.0,2023-10-02,In Use,DEL,2024-12-18,51
ULD002711,AAP,6032,16.0,2024-12-17,In Use,SYD,2023-08-10,48
ULD002712,AAP,6032,16.0,2020-03-21,In Use,JFK,2024-06-07,37
ULD002713,AKE,1588,10.4,2022-12-25,In Use,ORD,2024-11-15,45
ULD002714,AAP,6032,16.0,2021-11-16,Available,AMS,2024-05-24,54
ULD002715,AAP,6032,16.0,2020-07-24,Available,BKK,2023-09-08,50
ULD002716,PMC,6804,18.0,2020-07-20,In Use,MEL,2024-01-25,59
ULD002717,PMC,6804,18.0,2023-11-03,Available,DOH,2024-12-23,54
ULD002718,DQF,2449,7.0,2021-04-21,In Use,LHR,2024-07-01,65
ULD002719,AKE,1588,10.4,2024-04-18,In Use,SIN,2023-07-08,56
ULD002720,P1P,6804,18.0,2024-03-23,In Use,LAX,2025-01-11,63
ULD002721,PLA,4627,12.0,2023-10-06,In Use,MAD,2023-09-04,56
ULD002722,P1P,6804,18.0,2024-09-11,Available,DXB,2023-09-10,49
ULD002723,P6P,13608,36.0,2024-07-31,In Use,FRA,2024-02-20,56
ULD002724,PLA,4627,12.0,2022-10-09,Under Maintenance,DXB,2023-09-25,45
ULD002725,AKH,1588,11.5,2025-01-04,In Use,NRT,2024-01-02,50
ULD002726,AMA,6804,18.0,2022-03-22,In Use,LHR,2024-08-09,46
ULD002727,AMA,6804,18.0,2022-07-18,In Use,PVG,2023-12-31,55
ULD002728,P6P,13608,36.0,2021-10-04,Available,MAD,2024-01-20,53
ULD002729,PMC,6804,18.0,2020-10-09,In Use,LAX,2023-09-25,55
ULD002730,PLA,4627,12.0,2025-01-24,In Use,SYD,2023-06-26,59
ULD002731,PLA,4627,12.0,2021-11-28,In Use,HKG,2024-06-29,45
ULD002732,AKH,1588,11.5,2023-01-12,In Use,DEL,2024-06-01,50
ULD002733,PAG,6804,18.0,2022-10-15,In Use,BKK,2024-09-27,47
ULD002734,AAP,6032,16.0,2024-11-28,In Use,JFK,2023-09-04,39
ULD002735,AMA,6804,18.0,2022-03-05,In Use,BKK,2024-05-24,43
ULD002736,AMA,6804,18.0,2021-08-24,In Use,LHR,2023-10-15,44
ULD002737,AMA,6804,18.0,2020-07-07,In Use,CAN,2024-09-02,56
ULD002738,P6P,13608,36.0,2020-03-28,In Use,AMS,2024-03-07,52
ULD002739,AKE,1588,10.4,2023-08-18,In Use,JFK,2023-10-08,50
ULD002740,DQF,2449,7.0,2020-10-14,In Use,SYD,2024-04-02,51
ULD002741,DQF,2449,7.0,2020-07-06,Retired,IST,2024-03-21,50
ULD002742,AMA,6804,18.0,2022-09-18,In Use,LAX,2024-09-13,57
ULD002743,PAG,6804,18.0,2024-05-17,Retired,HKG,2023-12-30,41
ULD002744,PAG,6804,18.0,2024-01-04,In Use,IST,2025-01-21,63
ULD002745,AKH,1588,11.5,2021-06-25,In Use,NRT,2023-06-07,47
ULD002746,AKE,1588,10.4,2021-04-06,In Use,LAX,2024-09-10,50
ULD002747,PMC,6804,18.0,2024-08-12,In Use,LHR,2024-04-03,63
ULD002748,DQF,2449,7.0,2022-10-15,In Use,MAD,2024-12-13,44
ULD002749,AKH,1588,11.5,2023-04-18,Under Maintenance,JFK,2024-08-18,47
ULD002750,AMA,6804,18.0,2023-02-15,Under Maintenance,NRT,2023-12-23,49
ULD002751,AAP,6032,16.0,2021-09-24,Retired,IST,2024-03-30,45
ULD002752,P1P,6804,18.0,2021-04-27,Retired,DEL,2025-01-18,41
ULD002753,P1P,6804,18.0,2022-05-05,Under Maintenance,MEL,2024-06-10,51
ULD002754,PMC,6804,18.0,2022-07-07,Available,MEL,2024-09-14,65
ULD002755,DQF,2449,7.0,2021-01-12,In Use,ORD,2024-10-08,41
ULD002756,AKE,1588,10.4,2022-03-13,Under Maintenance,LAX,2023-12-03,59
ULD002757,AMA,6804,18.0,2024-11-10,In Use,DEL,2024-03-02,65
ULD002758,P6P,13608,36.0,2021-01-13,In Use,NRT,2024-02-23,47
ULD002759,P6P,13608,36.0,2021-04-19,In Use,AMS,2024-01-09,52
ULD002760,AKH,1588,11.5,2023-06-09,Available,NRT,2024-01-15,53
ULD002761,DQF,2449,7.0,2022-10-16,In Use,JFK,2023-06-01,40
ULD002762,PMC,6804,18.0,2022-09-28,In Use,MEL,2024-08-31,45
ULD002763,AAP,6032,16.0,2022-10-05,Under Maintenance,SIN,2024-06-03,54
ULD002764,AKH,1588,11.5,2022-09-12,In Use,SYD,2023-08-08,42
ULD002765,PAG,6804,18.0,2021-11-06,In Use,SIN,2023-12-18,45
ULD002766,PMC,6804,18.0,2021-03-26,In Use,AMS,2023-12-23,46
ULD002767,DQF,2449,7.0,2023-12-08,Available,MAD,2024-03-21,34
ULD002768,AAP,6032,16.0,2022-01-09,Under Maintenance,CAN,2024-03-02,55
ULD002769,PMC,6804,18.0,2024-07-23,In Use,BKK,2025-01-15,45
ULD002770,PLA,4627,12.0,2021-08-01,In Use,DEL,2025-01-30,54
ULD002771,AAP,6032,16.0,2023-07-23,In Use,IST,2023-08-09,57
ULD002772,P6P,13608,36.0,2021-02-21,Retired,SYD,2024-05-19,43
ULD002773,AKH,1588,11.5,2024-03-21,In Use,IST,2024-08-10,50
ULD002774,PMC,6804,18.0,2023-09-03,In Use,LHR,2024-07-08,53
ULD002775,P6P,13608,36.0,2020-02-02,Retired,LHR,2025-01-23,48
ULD002776,AMA,6804,18.0,2021-10-13,In Use,PVG,2024-10-03,46
ULD002777,AKE,1588,10.4,2023-03-28,In Use,HKG,2023-12-14,56
ULD002778,DQF,2449,7.0,2025-01-02,In Use,CAN,2023-06-08,51
ULD002779,PLA,4627,12.0,2022-12-13,Under Maintenance,FRA,2024-05-16,41
ULD002780,PLA,4627,12.0,2020-04-15,Under Maintenance,JFK,2024-11-14,43
ULD002781,PAG,6804,18.0,2021-07-23,In Use,PVG,2024-02-02,51
ULD002782,PMC,6804,18.0,2022-02-14,In Use,SIN,2024-07-08,65
ULD002783,AKH,1588,11.5,2023-05-26,Under Maintenance,LAX,2024-10-28,55
ULD002784,PLA,4627,12.0,2020-01-21,In Use,MEL,2023-11-10,39
ULD002785,AKH,1588,11.5,2024-08-01,In Use,DEL,2023-10-31,42
ULD002786,PMC,6804,18.0,2024-06-18,In Use,AMS,2024-11-27,47
ULD002787,AKH,1588,11.5,2022-01-31,In Use,LHR,2024-04-13,41
ULD002788,P1P,6804,18.0,2021-05-22,In Use,AMS,2024-08-26,45
ULD002789,AAP,6032,16.0,2022-12-04,In Use,MEL,2024-05-11,58
ULD002790,P6P,13608,36.0,2023-10-19,In Use,DEL,2024-03-12,56
ULD002791,PLA,4627,12.0,2024-04-20,In Use,SYD,2024-05-16,46
ULD002792,PLA,4627,12.0,2021-11-28,Retired,CDG,2023-12-30,49
ULD002793,AKE,1588,10.4,2024-06-23,In Use,DOH,2025-01-01,44
ULD002794,PLA,4627,12.0,2022-04-19,In Use,SIN,2023-10-17,50
ULD002795,AKH,1588,11.5,2023-04-08,In Use,DXB,2024-05-25,37
ULD002796,PLA,4627,12.0,2021-12-30,In Use,MAD,2024-03-30,43
ULD002797,PLA,4627,12.0,2021-05-01,In Use,DXB,2024-10-22,43
ULD002798,AAP,6032,16.0,2023-09-23,Available,JFK,2023-09-01,64
ULD002799,PLA,4627,12.0,2024-05-07,In Use,BKK,2024-10-07,47
ULD002800,AAP,6032,16.0,2024-04-27,In Use,ORD,2024-07-04,34
ULD002801,PMC,6804,18.0,2024-04-01,In Use,SIN,2025-01-03,53
ULD002802,PLA,4627,12.0,2021-04-09,In Use,CAN,2024-06-06,65
ULD002803,PLA,4627,12.0,2024-08-03,Available,PVG,2024-01-17,54
ULD002804,P6P,13608,36.0,2022-04-04,In Use,CAN,2024-11-30,50
ULD002805,P6P,13608,36.0,2023-04-17,In Use,MEL,2023-08-19,49
ULD002806,AKE,1588,10.4,2020-09-14,In Use,MAD,2024-06-04,46
ULD002807,AAP,6032,16.0,2023-04-12,In Use,MEL,2024-07-07,50
ULD002808,AKH,1588,11.5,2022-06-01,Available,ORD,2024-09-08,42
ULD002809,DQF,2449,7.0,2021-08-02,In Use,DOH,2023-10-03,43
ULD002810,PMC,6804,18.0,2023-11-12,Under Maintenance,NRT,2024-09-28,54
ULD002811,PMC,6804,18.0,2020-06-21,In Use,CAN,2024-06-18,51
ULD002812,AKH,1588,11.5,2020-02-08,In Use,CDG,2025-01-18,50
ULD002813,PLA,4627,12.0,2021-01-05,In Use,SIN,2024-08-11,50
ULD002814,P6P,13608,36.0,2022-09-04,In Use,SYD,2023-08-07,43
ULD002815,AMA,6804,18.0,2023-10-20,Retired,CAN,2023-11-14,54
ULD002816,AKE,1588,10.4,2023-01-23,In Use,SYD,2024-04-06,39
ULD002817,AKE,1588,10.4,2023-09-27,In Use,BKK,2024-05-11,40
ULD002818,P1P,6804,18.0,2021-07-16,Available,HKG,2023-12-07,50
ULD002819,PMC,6804,18.0,2021-05-16,In Use,MAD,2023-08-26,52
ULD002820,PLA,4627,12.0,2020-07-14,In Use,SYD,2024-06-28,49
ULD002821,P1P,6804,18.0,2023-08-15,In Use,MEL,2024-09-03,54
ULD002822,AKH,1588,11.5,2021-10-01,Under Maintenance,MAD,2024-01-24,45
ULD002823,PLA,4627,12.0,2024-09-20,In Use,PVG,2024-03-15,53
ULD002824,P6P,13608,36.0,2023-08-14,In Use,ORD,2024-11-30,57
ULD002825,PLA,4627,12.0,2020-01-21,In Use,ORD,2023-06-29,45
ULD002826,DQF,2449,7.0,2020-01-16,Available,HKG,2023-10-01,54
ULD002827,AKH,1588,11.5,2021-02-15,Available,HKG,2023-06-22,36
ULD002828,AKH,1588,11.5,2023-10-11,In Use,DEL,2024-01-25,51
ULD002829,PLA,4627,12.0,2021-08-18,In Use,DEL,2024-11-21,47
ULD002830,P1P,6804,18.0,2022-09-03,In Use,MAD,2024-03-25,42
ULD002831,P1P,6804,18.0,2021-04-27,In Use,LHR,2025-01-21,48
ULD002832,DQF,2449,7.0,2022-08-08,Under Maintenance,CDG,2023-10-10,45
ULD002833,AMA,6804,18.0,2020-01-10,Available,PVG,2024-07-26,50
ULD002834,PLA,4627,12.0,2020-05-08,In Use,AMS,2024-05-01,46
ULD002835,AKH,1588,11.5,2024-02-11,In Use,MAD,2024-08-17,38
ULD002836,PLA,4627,12.0,2024-07-30,Under Maintenance,LAX,2023-09-19,43
ULD002837,AKE,1588,10.4,2020-12-08,Under Maintenance,FRA,2024-05-31,48
ULD002838,P1P,6804,18.0,2023-01-31,In Use,DXB,2024-06-17,49
ULD002839,DQF,2449,7.0,2024-04-18,Available,ORD,2024-01-12,39
ULD002840,AMA,6804,18.0,2024-01-25,In Use,ORD,2024-10-19,53
ULD002841,AKE,1588,10.4,2023-04-26,In Use,NRT,2024-10-10,45
ULD002842,PAG,6804,18.0,2021-10-31,Available,IST,2024-06-22,43
ULD002843,P6P,13608,36.0,2024-07-21,In Use,SIN,2023-08-12,43
ULD002844,P6P,13608,36.0,2024-10-28,Retired,FRA,2024-09-02,45
ULD002845,P1P,6804,18.0,2022-05-24,Retired,CDG,2023-06-15,53
ULD002846,P6P,13608,36.0,2024-04-15,In Use,LHR,2024-12-12,41
ULD002847,P6P,13608,36.0,2020-02-01,In Use,LAX,2024-05-14,47
ULD002848,AAP,6032,16.0,2020-01-26,In Use,MEL,2024-05-11,51
ULD002849,P1P,6804,18.0,2024-01-11,In Use,FRA,2024-03-13,53
ULD002850,AKH,1588,11.5,2022-11-22,Available,NRT,2024-10-22,51
ULD002851,P1P,6804,18.0,2021-01-21,In Use,CAN,2023-06-30,45
ULD002852,PLA,4627,12.0,2024-10-15,Available,DXB,2024-03-04,52
ULD002853,P1P,6804,18.0,2022-01-17,In Use,MEL,2023-11-18,44
ULD002854,AMA,6804,18.0,2023-08-26,In Use,DOH,2023-08-10,50
ULD002855,PLA,4627,12.0,2022-11-13,In Use,CAN,2023-07-06,62
ULD002856,AAP,6032,16.0,2020-05-27,In Use,PVG,2024-03-03,47
ULD002857,AKH,1588,11.5,2024-09-29,In Use,DOH,2023-09-24,58
