flight_id,flight_number,origin_airport,destination_airport,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,aircraft_type,planned_payload_kg,actual_payload_kg,fuel_consumption_kg,flight_status,captain_id
QR1207F,QR1207,JFK,DOH,2024-10-30 11:47:00,2024-10-30 11:32:00.000000,2024-10-31 02:47:00,2024-10-31 02:24:37.058183,A350F,117577.3449158475,4969.76,58836.97048505371,Cancelled,9637cf4b
QR1208F,QR1208,MAD,DOH,2024-09-20 03:43:00,2024-09-20 03:57:28.093704,2024-09-20 17:43:00,2024-09-20 18:01:07.681273,A350F,106334.28368741184,5751.93,55563.49316481901,Completed,c9f5c51a
QR1209F,QR1209,LAX,DOH,2024-07-15 12:25:00,2024-07-15 12:25:18.494523,2024-07-15 22:25:00,2024-07-15 22:10:18.343726,B777-300ER,96575.32677425107,1016.29,62071.172096507646,Completed,65be383b
QR1210F,QR1210,PVG,DOH,2024-12-21 07:12:00,2024-12-21 07:24:33.562224,2024-12-21 15:12:00,2024-12-21 15:33:10.667770,B777F,107401.80702834477,18990.74,55536.360144813596,Completed,66f05b99
QR1211F,QR1211,DOH,JFK,2024-02-15 05:59:00,2024-02-15 06:03:21.796917,2024-02-15 13:59:00,2024-02-15 13:57:57.857063,B747-8F,108779.07572705857,485.99,59394.17053598497,Cancelled,202d3b58
QR1212F,QR1212,FRA,DOH,2024-07-20 14:39:00,2024-07-20 14:38:28.972133,2024-07-21 05:39:00,2024-07-21 05:25:23.487170,B747-8F,114267.92892510275,729.11,56991.65411446279,Completed,e5780e1c
QR1213F,QR1213,DOH,BKK,2024-12-09 07:39:00,2024-12-09 07:39:41.398537,2024-12-09 18:39:00,2024-12-09 18:07:51.478465,B777F,98442.13322108753,3535.79,55915.5195591093,Completed,827e794b
QR1214F,QR1214,MAD,DOH,2024-10-03 01:48:00,2024-10-03 02:41:58.594134,2024-10-03 12:48:00,2024-10-03 13:34:48.363523,A330-300,118304.17484464683,2198.63,60864.84903977913,Completed,2213991e
QR1215F,QR1215,LHR,JFK,2024-04-30 01:47:00,2024-04-30 01:51:27.824547,2024-04-30 05:47:00,2024-04-30 05:41:51.617101,B777F,105445.46121712524,349.72,57744.86940692297,Completed,075ec948
QR1216F,QR1216,DOH,JFK,2024-07-04 13:00:00,2024-07-04 14:01:16.939129,2024-07-04 17:00:00,2024-07-04 17:54:51.721799,B747-8F,96787.79693998388,391.95,60285.2084233948,Completed,ab805199
QR1217F,QR1217,BKK,DOH,2024-05-17 14:58:00,2024-05-17 15:19:39.527845,2024-05-18 01:58:00,2024-05-18 02:17:14.620495,A330-300,91495.19661022273,326.53,68817.42803708873,Completed,37305451
QR1218F,QR1218,DOH,PVG,2024-08-13 16:45:00,2024-08-13 16:54:35.697646,2024-08-14 03:45:00,2024-08-14 03:49:07.148116,B777F,98721.38771690908,1731.19,57615.10305338631,Completed,e4fc0a82
QR1219F,QR1219,IST,DOH,2024-06-06 18:05:00,2024-06-06 17:58:50.077844,2024-06-07 04:05:00,2024-06-07 04:14:12.591070,B747-8F,89561.43772599225,2444.0,63525.498684523685,Diverted,be0bb433
QR1220F,QR1220,HKG,SIN,2024-10-05 20:24:00,2024-10-05 20:15:24.693433,2024-10-06 10:24:00,2024-10-06 09:59:10.751111,B747-8F,103920.73459346547,1817.04,65397.61758025085,Completed,d3044c70
QR1221F,QR1221,DOH,IST,2024-02-03 22:08:00,2024-02-03 22:14:55.097275,2024-02-04 08:08:00,2024-02-04 07:40:42.276377,A350F,97281.70854105905,,60077.84137406301,Completed,26da59a2
QR1222F,QR1222,DOH,JFK,2024-08-06 09:25:00,2024-08-06 09:29:33.045345,2024-08-06 17:25:00,2024-08-06 17:27:53.684298,A330-300,110723.59620876561,649.94,57485.14494546686,Completed,acdca8f9
QR1223F,QR1223,FRA,DOH,2024-08-23 21:08:00,2024-08-23 20:55:19.326861,2024-08-24 01:08:00,2024-08-24 01:28:35.671676,B777F,98727.35584115068,,64320.290268070894,Completed,827524cc
QR1224F,QR1224,DOH,JFK,2024-10-20 00:34:00,2024-10-20 00:39:50.042949,2024-10-20 04:34:00,2024-10-20 04:49:58.536224,B777F,100206.31674512666,340.68,62168.66197014009,Completed,7b612c32
QR1225F,QR1225,DOH,LHR,2024-08-30 10:05:00,2024-08-30 10:11:07.345081,2024-08-30 22:05:00,2024-08-30 21:57:27.283454,B777-300ER,115558.0902276256,2091.59,55420.94097912237,Completed,265376b4
QR1226F,QR1226,FRA,DOH,2025-01-25 03:25:00,2025-01-25 03:26:43.235353,2025-01-25 10:25:00,2025-01-25 10:17:53.709946,B777F,85785.1335249379,5471.46,53891.651988783924,Completed,544a11f1
QR1227F,QR1227,DOH,DXB,2024-12-13 10:57:00,2024-12-13 10:57:08.298120,2024-12-14 00:57:00,2024-12-14 00:35:34.559554,B747-8F,84207.53139515886,4022.31,66639.95294091976,Completed,01b5bc36
QR1228F,QR1228,DOH,NRT,2024-09-11 00:05:00,2024-09-10 23:55:33.776741,2024-09-11 04:05:00,2024-09-11 03:47:59.261197,B777F,117667.79326006638,1985.93,54271.308584739745,Completed,eff8d560
QR1229F,QR1229,DXB,DOH,2024-06-24 02:35:00,2024-06-24 02:22:34.808784,2024-06-24 07:35:00,2024-06-24 07:29:07.577999,B777F,108406.86429612005,1095.36,65019.00944817766,Completed,5f3a92e6
QR1230F,QR1230,JFK,DOH,2024-09-18 05:33:00,2024-09-18 05:38:02.456299,2024-09-18 12:33:00,2024-09-18 12:40:20.740516,B777-300ER,88280.03326232181,4579.38,68740.9022903463,Completed,93b170cf
QR1231F,QR1231,DOH,CDG,2024-05-06 19:43:00,2024-05-06 20:14:23.651580,2024-05-07 10:43:00,2024-05-07 11:28:45.785759,B747-8F,82335.84896236616,3449.61,48715.17307761652,Completed,2fa03812
QR1232F,QR1232,DOH,AMS,2024-06-02 13:27:00,2024-06-02 14:10:04.163213,2024-06-03 05:27:00,2024-06-03 06:19:37.985337,A350F,100980.75770623238,1117.57,56283.203691871924,Completed,5b826ff6
QR1233F,QR1233,PVG,DOH,2024-10-03 02:08:00,2024-10-03 02:13:09.309380,2024-10-03 16:08:00,2024-10-03 15:58:06.299723,A350F,104131.29277802353,3658.2,59449.83287870145,Completed,9bf3a62d
QR1234F,QR1234,DEL,DOH,2024-10-12 09:49:00,2024-10-12 09:34:06.038277,2024-10-13 00:49:00,2024-10-13 00:15:08.553873,B777-300ER,113079.07508883788,7384.77,61309.17660285768,Completed,c6450a3b
QR1235F,QR1235,LHR,JFK,2024-02-12 22:14:00,2024-02-12 22:40:42.433876,2024-02-13 03:14:00,2024-02-13 03:41:17.070851,B777F,82215.16536591832,326.17,57786.14221656902,Diverted,527158ce
QR1236F,QR1236,DXB,DOH,2024-02-28 00:55:00,2024-02-28 01:04:48.203202,2024-02-28 11:55:00,2024-02-28 12:01:38.475710,B747-8F,118686.56220544208,,71952.6773857293,Completed,1945354c
QR1237F,QR1237,DOH,SIN,2024-07-25 03:35:00,2024-07-25 03:40:39.634475,2024-07-25 08:35:00,2024-07-25 08:33:24.498958,B777-300ER,108354.28452817099,1244.55,60389.87230909366,Completed,e1ca942a
QR1238F,QR1238,DOH,MAD,2024-01-29 23:55:00,2024-01-30 00:00:03.827699,2024-01-30 03:55:00,2024-01-30 04:02:48.351267,B777F,107463.23712085151,,56107.08677126921,Completed,eee49584
QR1239F,QR1239,DOH,NRT,2024-04-14 16:31:00,2024-04-14 16:25:55.384338,2024-04-14 22:31:00,2024-04-14 22:05:48.509506,A330-300,103940.1365620672,,52827.18810766051,Completed,b15f08ca
QR1240F,QR1240,HKG,SIN,2024-10-10 07:27:00,2024-10-10 07:12:33.467208,2024-10-10 21:27:00,2024-10-10 21:24:11.097303,B777-300ER,80389.23840622092,823.87,64293.0147831225,Completed,0ab49274
QR1241F,QR1241,HKG,SIN,2024-05-17 20:10:00,2024-05-17 20:23:12.726676,2024-05-18 06:10:00,2024-05-18 05:59:00.215366,B747-8F,98110.02607432143,,58075.167355957754,Completed,fdca15fd
QR1242F,QR1242,DOH,AMS,2024-04-21 16:53:00,2024-04-21 17:07:21.386832,2024-04-21 20:53:00,2024-04-21 21:19:29.073515,A330-300,85726.25246656287,1290.78,55209.49593168902,Completed,465c4998
QR1243F,QR1243,HKG,DOH,2024-03-04 12:52:00,2024-03-04 12:45:31.120540,2024-03-04 18:52:00,2024-03-04 18:16:50.642550,A330-300,87689.28018108256,349.3,54006.999240185294,Completed,a5e3a2bd
QR1244F,QR1244,CAN,DOH,2024-04-16 19:00:00,2024-04-16 18:58:15.031583,2024-04-17 08:00:00,2024-04-17 08:27:14.692605,A330-300,82497.37136112043,4136.78,63483.440789769455,Completed,7b6f4162
QR1245F,QR1245,SIN,DOH,2024-02-05 10:21:00,2024-02-05 10:18:52.524765,2024-02-05 21:21:00,2024-02-05 21:22:37.912020,A350F,89014.49701281295,76.1,57994.39846914545,Completed,49a91bc0
QR1246F,QR1246,IST,DOH,2024-07-27 12:18:00,2024-07-27 12:38:45.490396,2024-07-27 19:18:00,2024-07-27 20:09:49.509730,A330-300,85126.1993825253,4926.47,62326.81461865915,Completed,ccef1f66
QR1247F,QR1247,DOH,LHR,2024-03-01 10:01:00,2024-03-01 10:13:09.293233,2024-03-02 01:01:00,2024-03-02 01:08:09.889514,B777-300ER,112416.3973094012,,55186.62152955256,Completed,4f892590
QR1248F,QR1248,ORD,DOH,2024-01-22 10:30:00,2024-01-22 10:20:33.111306,2024-01-22 17:30:00,2024-01-22 17:23:01.634042,A330-300,94911.08183157147,,60551.034396170624,Completed,ec35f4e9
QR1249F,QR1249,LHR,JFK,2024-12-23 12:22:00,2024-12-23 12:07:00.000000,2024-12-24 00:22:00,2024-12-24 00:03:43.207028,A330-300,97333.68121473292,5219.7,65890.12841596144,Completed,e9a7ef9d
QR1250F,QR1250,MEL,DOH,2024-03-07 16:27:00,2024-03-07 17:37:43.642082,2024-03-08 06:27:00,2024-03-08 08:02:37.038536,B777-300ER,90476.39567501558,1029.15,69549.37433954499,Completed,91d0b3e6
QR1251F,QR1251,BKK,DOH,2024-03-22 08:38:00,2024-03-22 08:51:18.206104,2024-03-22 14:38:00,2024-03-22 15:19:37.279194,A330-300,95874.05881367456,763.25,61223.639590800085,Completed,cde76807
QR1252F,QR1252,LAX,DOH,2024-03-21 20:29:00,2024-03-21 20:45:21.332507,2024-03-22 10:29:00,2024-03-22 10:25:16.518040,B747-8F,92229.49896058496,258.12,59194.07380890341,Completed,be4cafb5
QR1253F,QR1253,DOH,NRT,2024-11-20 00:07:00,2024-11-20 00:51:36.684317,2024-11-20 06:07:00,2024-11-20 07:06:49.990870,B777-300ER,85916.44545382116,459.58,59386.102363603306,Completed,eb970890
QR1254F,QR1254,JFK,DOH,2024-12-13 15:17:00,2024-12-13 15:38:17.968124,2024-12-14 07:17:00,2024-12-14 07:42:04.215559,B777F,115569.07566339948,13044.23,70963.94841132186,Completed,44c55d7b
QR1255F,QR1255,DOH,CDG,2024-07-09 05:14:00,2024-07-09 05:03:37.322716,2024-07-09 15:14:00,2024-07-09 15:25:46.392020,A330-300,109332.58645063624,5096.21,68605.51619569349,Completed,91630f25
QR1256F,QR1256,ORD,DOH,2024-04-20 05:56:00,2024-04-20 06:40:04.305829,2024-04-20 21:56:00,2024-04-20 22:20:56.842614,A350F,101928.63642619683,,55665.90435702927,Completed,4c6a519a
QR1257F,QR1257,DOH,BKK,2024-10-30 05:57:00,2024-10-30 05:57:49.896050,2024-10-30 20:57:00,2024-10-30 21:15:11.456368,A350F,98479.2330266564,6282.45,48722.395138341555,Completed,4e689420
QR1258F,QR1258,FRA,DOH,2024-04-15 11:15:00,2024-04-15 11:10:36.190795,2024-04-16 03:15:00,2024-04-16 03:27:37.723966,B777-300ER,108691.96606750137,,53066.120686542126,Cancelled,9364fa02
QR1259F,QR1259,DOH,HKG,2024-06-10 20:48:00,2024-06-10 20:42:34.178103,2024-06-11 06:48:00,2024-06-11 06:34:06.653280,A330-300,93271.10036018588,1880.05,58967.57011766968,Completed,b28aadc1
QR1260F,QR1260,IST,DOH,2025-01-20 08:03:00,2025-01-20 08:08:57.779871,2025-01-20 20:03:00,2025-01-20 20:08:11.524437,A350F,92536.423448785,9625.96,59033.78778770518,Completed,16d6daf9
QR1261F,QR1261,DOH,LAX,2024-08-26 07:16:00,2024-08-26 07:18:52.096947,2024-08-26 12:16:00,2024-08-26 12:20:08.550218,B777-300ER,106900.45477189624,5755.38,53090.03224412623,Completed,3c870af2
QR1262F,QR1262,CAN,DOH,2024-07-09 21:52:00,2024-07-09 21:37:00.000000,2024-07-10 09:52:00,2024-07-10 09:29:11.811888,B747-8F,108504.84317393287,701.35,53789.017026890506,Completed,393aff23
QR1263F,QR1263,DOH,NRT,2024-05-11 09:35:00,2024-05-11 09:35:24.491140,2024-05-11 16:35:00,2024-05-11 16:30:40.309986,B777-300ER,109245.24435857694,365.02,63007.20796805304,Completed,3a35e208
QR1264F,QR1264,DOH,JFK,2024-03-07 13:53:00,2024-03-07 14:17:11.013452,2024-03-07 23:53:00,2024-03-08 00:16:42.969124,A350F,93395.05173918135,,57975.851794608345,Completed,62b3c0cb
QR1265F,QR1265,DOH,LHR,2024-07-11 21:51:00,2024-07-11 22:10:41.962747,2024-07-12 06:51:00,2024-07-12 07:27:34.282727,A330-300,82006.75373994754,,59013.57208495281,Completed,1c401fc6
QR1266F,QR1266,DOH,SIN,2025-01-10 07:10:00,2025-01-10 06:55:00.000000,2025-01-10 21:10:00,2025-01-10 21:26:40.880395,A350F,94472.2947214196,7061.16,68507.11870220186,Completed,343a7ead
QR1267F,QR1267,DOH,BKK,2024-08-01 09:15:00,2024-08-01 09:23:26.912154,2024-08-02 00:15:00,2024-08-02 00:10:52.969667,A350F,94949.3406732587,2929.13,61572.37305560373,Cancelled,b11ec5e5
QR1268F,QR1268,JFK,DOH,2024-09-21 11:01:00,2024-09-21 11:09:16.665129,2024-09-22 03:01:00,2024-09-22 03:21:18.764629,B777-300ER,106090.26071094176,5063.38,54031.36877862121,Completed,189625aa
QR1269F,QR1269,JFK,DOH,2024-09-23 19:11:00,2024-09-23 19:11:14.412617,2024-09-24 05:11:00,2024-09-24 04:58:29.100228,A350F,108996.52571409373,4586.14,58005.71801444553,Completed,4643e6c4
QR1270F,QR1270,DOH,LHR,2024-04-02 14:12:00,2024-04-02 14:16:57.309914,2024-04-03 06:12:00,2024-04-03 06:04:27.602484,A330-300,107690.2155838362,703.85,54474.134594904725,Completed,01466d95
QR1271F,QR1271,AMS,DOH,2024-09-28 07:58:00,2024-09-28 07:56:46.021172,2024-09-28 13:58:00,2024-09-28 13:39:46.409469,A330-300,108015.40532573173,5780.79,54168.85886002321,Completed,7cb0545b
QR1272F,QR1272,LHR,DOH,2024-02-17 07:35:00,2024-02-17 07:28:04.234062,2024-02-17 12:35:00,2024-02-17 12:36:43.139070,A350F,108766.57527115557,,65913.79509609762,Completed,2ae5f49d
QR1273F,QR1273,DOH,LAX,2024-07-08 01:43:00,2024-07-08 01:49:16.918442,2024-07-08 16:43:00,2024-07-08 17:01:19.870474,B777F,86303.61288625875,4299.38,56712.29208068366,Completed,4a9ed0a2
QR1274F,QR1274,CAN,DOH,2024-02-29 03:19:00,2024-02-29 03:06:04.894039,2024-02-29 10:19:00,2024-02-29 10:16:04.316409,B777F,117018.06369114132,66.56,64110.308921530086,Completed,3ad76056
QR1275F,QR1275,DOH,DXB,2024-11-22 07:48:00,2024-11-22 07:37:17.547374,2024-11-22 23:48:00,2024-11-22 23:51:47.030944,B777-300ER,93363.1558213527,4648.77,55317.31606486845,Completed,1b1011ea
QR1276F,QR1276,DOH,HKG,2024-05-10 03:09:00,2024-05-10 03:10:06.146779,2024-05-10 12:09:00,2024-05-10 11:49:22.367142,A330-300,105308.60497203967,,65639.04989978625,Completed,00031e66
QR1277F,QR1277,DOH,JFK,2024-02-18 12:22:00,2024-02-18 13:15:52.456446,2024-02-18 23:22:00,2024-02-19 00:28:01.218621,B777-300ER,88309.20328807112,,60293.77693969542,Completed,0a960af1
QR1278F,QR1278,CDG,DOH,2024-02-12 21:22:00,2024-02-12 21:49:49.973307,2024-02-13 01:22:00,2024-02-13 02:10:41.404836,A330-300,104236.35772853185,,57563.2353039497,Completed,b9638d99
QR1279F,QR1279,DOH,LAX,2024-11-01 11:18:00,2024-11-01 11:26:44.544102,2024-11-01 16:18:00,2024-11-01 16:26:34.094999,B777-300ER,95084.68256686721,4704.75,62572.66233170904,Completed,fa7b1332
QR1280F,QR1280,DOH,HKG,2024-07-28 18:14:00,2024-07-28 18:00:40.308822,2024-07-28 23:14:00,2024-07-28 22:45:40.540075,A350F,99464.40174757529,2161.5,70179.44321750378,Completed,9bdddef6
QR1281F,QR1281,LHR,JFK,2024-12-16 11:20:00,2024-12-16 11:17:52.386159,2024-12-16 18:20:00,2024-12-16 18:13:33.453560,A350F,119023.06537742236,3794.99,62075.73866464918,Completed,e5aeb685
QR1282F,QR1282,HKG,SIN,2024-06-27 04:30:00,2024-06-27 04:40:51.971866,2024-06-27 09:30:00,2024-06-27 09:44:15.841253,A350F,109674.6744034637,1365.27,54996.492816102254,Completed,5d205e81
QR1283F,QR1283,DOH,NRT,2024-09-05 04:54:00,2024-09-05 05:18:00.582120,2024-09-05 13:54:00,2024-09-05 14:33:39.345563,A350F,105096.6044508118,218.58,66488.76855893621,Completed,a7e588f8
QR1284F,QR1284,CDG,DOH,2024-12-21 13:16:00,2024-12-21 13:15:15.095618,2024-12-21 19:16:00,2024-12-21 19:19:14.599141,A350F,112136.94276392652,9385.8,61263.28172849462,Completed,a0dcc964
QR1285F,QR1285,DOH,AMS,2024-10-08 12:10:00,2024-10-08 12:30:05.268676,2024-10-09 01:10:00,2024-10-09 01:46:49.531223,B777F,99608.05834225068,2079.86,58003.82890351449,Completed,f28ae0ca
QR1286F,QR1286,MAD,DOH,2024-04-01 07:01:00,2024-04-01 07:01:28.603737,2024-04-01 14:01:00,2024-04-01 13:36:46.743489,A330-300,85673.99287676968,1129.11,54620.67037255517,Completed,bf4112bb
QR1287F,QR1287,HKG,SIN,2024-12-04 23:31:00,2024-12-04 23:43:33.909982,2024-12-05 07:31:00,2024-12-05 07:53:49.890430,B777-300ER,104948.87877116734,2970.68,63300.6578972542,Completed,12056cdc
QR1288F,QR1288,DEL,DOH,2024-08-02 17:09:00,2024-08-02 17:13:49.757967,2024-08-02 23:09:00,2024-08-02 23:23:18.578868,A350F,103950.94816534466,1493.09,59327.42436088359,Completed,9fa864d3
QR1289F,QR1289,DOH,CDG,2024-11-10 06:17:00,2024-11-10 06:23:03.069201,2024-11-10 22:17:00,2024-11-10 22:07:15.244542,A330-300,101604.29755687164,7520.22,60396.38457718385,Completed,2351b8a2
QR1290F,QR1290,DOH,PVG,2024-06-12 11:54:00,2024-06-12 12:05:37.741544,2024-06-13 01:54:00,2024-06-13 02:03:25.301769,B777-300ER,88652.79876075889,1287.1,62651.5496812398,Completed,45b327d3
QR1291F,QR1291,DOH,DXB,2024-03-03 12:19:00,2024-03-03 12:19:03.982806,2024-03-04 02:19:00,2024-03-04 02:21:10.036182,B747-8F,111912.5729021224,,61703.838378637185,Completed,123741b8
QR1292F,QR1292,DOH,NRT,2024-06-20 03:15:00,2024-06-20 03:20:34.168729,2024-06-20 14:15:00,2024-06-20 14:08:22.448162,B777-300ER,104722.03233341489,887.9,61591.86225029315,Completed,90159c0e
QR1293F,QR1293,DOH,HKG,2024-01-21 03:45:00,2024-01-21 03:39:26.618467,2024-01-21 16:45:00,2024-01-21 16:37:53.974934,B777F,94279.27223511031,,54285.17973040721,Completed,1af96513
QR1294F,QR1294,DOH,HKG,2024-12-16 16:54:00,2024-12-16 17:11:58.052079,2024-12-17 06:54:00,2024-12-17 07:18:33.589324,B777-300ER,107388.90148885328,1828.89,45346.873637612545,Completed,89b50844
QR1295F,QR1295,LHR,JFK,2024-10-20 07:58:00,2024-10-20 08:10:45.168596,2024-10-20 11:58:00,2024-10-20 12:26:09.726149,B747-8F,93234.0721949058,5108.66,58549.74108357891,Completed,8193c730
QR1296F,QR1296,DOH,NRT,2024-10-26 10:01:00,2024-10-26 10:09:45.393818,2024-10-27 00:01:00,2024-10-26 23:56:45.987780,A330-300,94390.53846786906,409.68,57754.799036337594,Completed,92ac21aa
QR1297F,QR1297,DOH,SIN,2024-09-30 12:57:00,2024-09-30 13:06:03.193858,2024-09-30 21:57:00,2024-09-30 22:04:11.539248,B777F,95422.5152044128,2526.34,60275.37819157356,Completed,a32656c3
QR1298F,QR1298,DOH,NRT,2024-05-16 13:09:00,2024-05-16 13:19:33.618223,2024-05-16 18:09:00,2024-05-16 18:11:43.115128,B777F,118682.2161291324,,66465.48760620547,Completed,f61f7bff
QR1299F,QR1299,SIN,DOH,2024-09-03 05:06:00,2024-09-03 05:04:26.566487,2024-09-03 12:06:00,2024-09-03 12:08:57.159991,A350F,80657.44231729308,1732.46,69031.78579686278,Completed,183b4e3b
QR1300F,QR1300,DOH,FRA,2024-05-26 21:29:00,2024-05-26 21:31:29.755486,2024-05-27 08:29:00,2024-05-27 08:29:17.301003,B777F,117042.45491147012,677.92,59361.869106747574,Completed,af25f0c6
QR1301F,QR1301,AMS,DOH,2024-03-15 15:00:00,2024-03-15 14:58:09.452413,2024-03-15 23:00:00,2024-03-15 23:16:14.929711,B777-300ER,114478.67024628432,296.68,60061.748449928586,Completed,6ad95e01
QR1302F,QR1302,DOH,HKG,2024-09-29 11:55:00,2024-09-29 12:23:43.749368,2024-09-29 19:55:00,2024-09-29 20:23:43.852548,B777-300ER,115561.44176532805,687.01,63937.94236680559,Completed,6e68731c
QR1303F,QR1303,LHR,DOH,2024-12-20 04:49:00,2024-12-20 04:34:00.000000,2024-12-20 19:49:00,2024-12-20 19:28:37.398430,A330-300,116656.5167240171,8080.74,60371.24791125432,Completed,04937499
QR1304F,QR1304,FRA,DOH,2024-08-20 23:19:00,2024-08-20 23:04:00.000000,2024-08-21 03:19:00,2024-08-21 03:21:54.396292,B747-8F,119801.24900024143,35.15,53726.82757508065,Completed,12c6e317
QR1305F,QR1305,DOH,ORD,2024-09-07 01:15:00,2024-09-07 01:20:08.205129,2024-09-07 05:15:00,2024-09-07 05:10:12.866033,B777-300ER,82024.43363028693,4810.5,51035.24711357903,Completed,643f728e
QR1306F,QR1306,DOH,NRT,2024-08-27 08:26:00,2024-08-27 08:30:40.569768,2024-08-27 19:26:00,2024-08-27 19:36:05.482372,B777-300ER,88696.67337021026,1182.9,57567.30482721843,Completed,80454663
QR1307F,QR1307,SIN,DOH,2024-05-27 07:50:00,2024-05-27 07:42:39.028874,2024-05-27 19:50:00,2024-05-27 19:29:06.409868,B777F,103470.6705531211,3.55,57955.00410386701,Completed,cd03302a
QR1308F,QR1308,DOH,JFK,2024-09-29 14:11:00,2024-09-29 14:23:06.178686,2024-09-30 06:11:00,2024-09-30 06:00:09.693738,B777-300ER,115366.82634043545,1586.56,62733.74676982062,Completed,7bbfdf35
QR1309F,QR1309,DOH,NRT,2024-11-14 17:19:00,2024-11-14 17:31:22.596836,2024-11-14 21:19:00,2024-11-14 21:50:07.180711,B777F,108026.8937938464,6328.86,61547.29998001728,Completed,5342f222
QR1310F,QR1310,DOH,DXB,2024-05-12 05:02:00,2024-05-12 05:13:12.836412,2024-05-12 20:02:00,2024-05-12 20:23:39.665230,B747-8F,102869.49244641289,,63976.651358942756,Completed,85a23ba1
QR1311F,QR1311,ORD,DOH,2024-04-23 16:07:00,2024-04-23 16:18:00.731748,2024-04-24 06:07:00,2024-04-24 06:05:23.375035,A350F,88271.85465430426,1726.32,63214.03994421486,Completed,c2a6bcc5
QR1312F,QR1312,DOH,NRT,2024-12-07 17:36:00,2024-12-07 17:41:53.950340,2024-12-08 07:36:00,2024-12-08 07:40:14.366106,B777F,87699.23071081686,687.82,66580.4568012137,Completed,38d1cb23
QR1313F,QR1313,DOH,NRT,2024-02-21 23:24:00,2024-02-21 23:26:39.154214,2024-02-22 10:24:00,2024-02-22 10:20:06.493042,A330-300,115450.45538119253,47.41,55327.9457448086,Completed,7c8e6441
QR1314F,QR1314,DOH,IST,2024-03-10 05:02:00,2024-03-10 06:23:57.197119,2024-03-10 14:02:00,2024-03-10 15:29:53.679023,B747-8F,119564.08058157278,,69893.5534211901,Completed,b2470fd4
QR1315F,QR1315,DOH,JFK,2024-02-07 15:58:00,2024-02-07 16:43:02.895815,2024-02-07 20:58:00,2024-02-07 21:22:11.731579,A350F,109455.59160200179,,68627.59702282249,Completed,81070ab8
QR1316F,QR1316,LHR,DOH,2024-11-23 20:42:00,2024-11-23 20:49:15.444045,2024-11-24 09:42:00,2024-11-24 09:49:25.055022,B777-300ER,113230.43467252905,6423.89,62113.05786657063,Completed,2bc0cfaf
QR1317F,QR1317,DOH,LAX,2024-11-21 02:48:00,2024-11-21 03:04:43.250377,2024-11-21 18:48:00,2024-11-21 18:41:29.168681,A330-300,112729.4914807692,3523.39,57560.64412591915,Completed,aaf3fa34
QR1318F,QR1318,MEL,DOH,2024-11-05 11:16:00,2024-11-05 11:20:22.060651,2024-11-05 21:16:00,2024-11-05 21:22:04.870031,A330-300,90089.56876307809,1602.29,59931.08294006635,Completed,893ff1d9
QR1319F,QR1319,DOH,ORD,2024-06-08 03:38:00,2024-06-08 03:40:40.813185,2024-06-08 13:38:00,2024-06-08 13:28:56.709461,A350F,90471.6000441083,1124.46,58395.12415300404,Completed,4bddc44a
QR1320F,QR1320,NRT,DOH,2024-06-09 22:48:00,2024-06-09 22:43:38.892736,2024-06-10 10:48:00,2024-06-10 10:37:07.623980,A350F,115944.4723053689,2945.31,51420.304637238834,Completed,d3785c5c
QR1321F,QR1321,DOH,NRT,2025-01-11 18:22:00,2025-01-11 18:32:14.221402,2025-01-12 00:22:00,2025-01-12 00:55:18.290858,A350F,108222.5276144335,3370.72,64046.800360052504,Completed,57c963c6
QR1322F,QR1322,CAN,DOH,2024-03-24 07:01:00,2024-03-24 07:03:57.607232,2024-03-24 18:01:00,2024-03-24 17:37:31.310264,B747-8F,115203.06835535378,,61400.70560864442,Completed,606bb822
QR1323F,QR1323,PVG,DOH,2024-02-10 15:47:00,2024-02-10 15:55:57.510528,2024-02-10 19:47:00,2024-02-10 19:57:19.842533,B747-8F,81606.71255802325,136.1,62837.39317068639,Completed,876cf658
QR1324F,QR1324,MEL,DOH,2024-06-03 21:24:00,2024-06-03 21:22:42.076414,2024-06-04 05:24:00,2024-06-04 05:52:04.413418,B777-300ER,114784.67993799478,3004.3,64242.28228235032,Completed,839283df
